Title,Note,URL,Tags,Comment
,,,,
Mirador de Las Peñitas,,https://www.google.com/maps/place/Mirador+de+Las+Pe%C3%B1itas/data=!4m2!3m1!1s0xc47bcb1ba57a971:0x44c1cf813ec3137c,,
Betancuria,,https://www.google.com/maps/place/Betancuria/data=!4m2!3m1!1s0xc47bb74dfcf1b19:0xa7ab754250301980,,
Mirador de Guise y Ayose,,https://www.google.com/maps/place/Mirador+de+Guise+y+Ayose/data=!4m2!3m1!1s0xc47bb07b03bda81:0x9646771dcd7e64f9,,
BreadLocks Bakery,,https://www.google.com/maps/place/BreadLocks+Bakery/data=!4m2!3m1!1s0xc464d4b303f426b:0xfa29b48412a39826,,
Playa del Pozo,,https://www.google.com/maps/place/Playa+del+Pozo/data=!4m2!3m1!1s0xc4634be2a2c017b:0xdee9d46e2f8c91d,,
Playa de la Escalera,,https://www.google.com/maps/place/Playa+de+la+Escalera/data=!4m2!3m1!1s0xc47b3770c9898db:0x97a108e95b6e4d12,,
Pez Gordo Fuerteventura,,https://www.google.com/maps/place/Pez+Gordo+Fuerteventura/data=!4m2!3m1!1s0xc464df4f4c280af:0xb1d93e2d95519387,,
Villa Salty Fuerteventura,,https://www.google.com/maps/place/Villa+Salty+Fuerteventura/data=!4m2!3m1!1s0xc47b53fcc97c671:0xedab6753ffe91bac,,
La Pulperia - Tapas Bar,,https://www.google.com/maps/place/La+Pulperia+-+Tapas+Bar/data=!4m2!3m1!1s0xc46356ceef26fd9:0x2f8cdc1431174421,,
